Category,name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Oceanus,Oceanus Procellarum,Oceanus Procellarum,1935-01-01,"""""""Ocean of Storms.""""""",2592.239999999999782,303.322606056001973,20.671421893313500,"""Oceanus, oceani""",OC,Adopted by IAU,278.916486740112020,333.150156021117994,-16.265825271606399,57.432962417602504,Latin,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/4395
Mare,Mare Australe,Mare Australe,1935-01-01,"""""""Southern Sea.""""""",996.840000000000032,91.985363718558403,-47.770529265198697,"""Mare, maria""",ME,Adopted by IAU,70.433118820190401,113.363332748413001,-64.195346832275405,-31.837930679321300,Latin,Europe,Mare Australe,LAC-116,http://planetarynames.wr.usgs.gov/Feature/3665
Mare,Mare Spumans,Mare Spumans,1935-01-01,"""""""Foaming Sea.""""""",143.132000000000005,65.303272672000006,1.302304884000080,"""Mare, maria""",ME,Adopted by IAU,63.613428115844698,66.732904434204102,-1.061803817749020,3.722482681274410,Latin,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/3690
Mare,Mare Fecunditatis,Mare Fecunditatis,1935-01-01,"""""""Sea of Fecundity.""""""",840.354000000000042,53.669148726000103,-7.834974466999940,"""Mare, maria""",ME,Adopted by IAU,40.770692825317397,63.339544296264599,-21.695199966430700,6.111688613891600,Latin,Europe,Langrenus,LAC-80,http://planetarynames.wr.usgs.gov/Feature/3673
Mare,Mare Humboldtianum,Mare Humboldtianum,1935-01-01,"""Humboldt, Alexander von; German natural historian (1769-1859).""",230.782000000000011,81.542834414000097,56.922095552000101,"""Mare, maria""",ME,Adopted by IAU,74.745248794555707,88.489507675170898,53.652925491333001,60.017068862915004,Germany,Europe,Belkovich,LAC-15,http://planetarynames.wr.usgs.gov/Feature/3676
Mare,Mare Humorum,Mare Humorum,1935-01-01,"""""""Sea of Moisture.""""""",419.668999999999983,321.428394647000005,-24.478459705999899,"""Mare, maria""",ME,Adopted by IAU,314.174226760863974,329.389524459838981,-31.059396743774400,-18.437410354614300,Latin,Europe,Mare Humorum,LAC-93,http://planetarynames.wr.usgs.gov/Feature/3677
Mare,Mare Marginis,Mare Marginis,1935-01-01,"""""""Sea of the Edge.""""""",357.632000000000005,86.515294255000100,12.701879385000000,"""Mare, maria""",ME,Adopted by IAU,81.150800704956097,93.352819442748995,9.811273574829100,18.591558456420898,Latin,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/3681
Mare,Mare Moscoviense,Mare Moscoviense,1961-01-01,"""""""Sea of Muscovy.""""""",275.569999999999993,148.122479064999993,27.281589339000000,"""Mare, maria""",ME,Adopted by IAU,143.412191390991012,153.260618209839009,22.954244613647500,31.497438430786101,Latin,Europe,Mare Moscoviense,LAC-48,http://planetarynames.wr.usgs.gov/Feature/3682
Mare,Mare Nectaris,Mare Nectaris,1935-01-01,"""""""Sea of Nectar.""""""",339.387000000000000,34.602054138000099,-15.185168061999899,"""Mare, maria""",ME,Adopted by IAU,28.751470565795898,39.678094863891602,-21.058614730835000,-9.904996871948240,Latin,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/3683
Mare,Mare Serenitatis,Mare Serenitatis,1935-01-01,"""""""Sea of Serenity.""""""",674.278000000000020,18.359644420000102,27.287884701999999,"""Mare, maria""",ME,Adopted by IAU,6.588159561157230,29.924287796020501,16.133169174194300,37.809206008911097,Latin,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/3686
Mare,Mare Smythii,Mare Smythii,1935-01-01,"""Smyth, William Henry; British astronomer (1788-1865).""",373.964999999999975,87.049470546000094,-1.708755470999960,"""Mare, maria""",ME,Adopted by IAU,80.940538406372099,92.718599319457994,-7.455524444580080,4.495634078979490,Great Britain,Europe,Ansgarius,LAC-81,http://planetarynames.wr.usgs.gov/Feature/3689
Mare,Mare Anguis,Mare Anguis,1935-01-01,"""""""Serpent Sea.""""""",145.985999999999990,67.575270145000005,22.426799376000101,"""Mare, maria""",ME,Adopted by IAU,65.698965072631793,69.949987411498995,20.145967483520501,24.736085891723601,Latin,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/3664
Mare,Mare Ingenii,Mare Ingenii,1961-01-01,"""""""Sea of Cleverness.""""""",282.204000000000008,164.826818972000012,-33.245795069999900,"""Mare, maria""",ME,Adopted by IAU,158.553354263306005,169.851552963257006,-37.422378540039098,-28.536428451538100,Latin,Europe,Mare Ingenii,LAC-119,http://planetarynames.wr.usgs.gov/Feature/3679
Mare,Mare Insularum,Mare Insularum,1976-01-01,"""""""Sea of Islands.""""""",511.932999999999993,329.359787507000021,7.791958242000080,"""Mare, maria""",ME,Adopted by IAU,320.804742813110011,337.846529006958008,-0.596075057983398,16.345277786254901,Latin,Europe,Kepler,LAC-57,http://planetarynames.wr.usgs.gov/Feature/3680
Mare,Mare Cognitum,Mare Cognitum,1964-01-01,"""""""Sea that has become known."""" Ranger VII impact site.""",350.009000000000015,337.685643539000012,-10.530816759999899,"""Mare, maria""",ME,Adopted by IAU,331.900392532348974,343.553861618041992,-13.923221588134799,-5.896581649780270,Latin,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/3670
Mare,Mare Crisium,Mare Crisium,1935-01-01,"""""""Sea of Crises.""""""",555.921000000000049,59.103747263999999,16.177371453000099,"""Mare, maria""",ME,Adopted by IAU,49.509840011596701,68.528081893920898,9.689210891723629,24.534387588501001,Latin,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/3671
Mare,Mare Tranquillitatis,Mare Tranquillitatis,1935-01-01,"""""""Sea of Tranquility.""""""",875.749000000000024,30.834624311000098,8.348715801000081,"""Mare, maria""",ME,Adopted by IAU,16.924020767211900,45.490331649780302,-4.051191329956050,19.374769210815401,Latin,Europe,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/3691
Mare,Mare Undarum,Mare Undarum,1935-01-01,"""""""Sea of Waves.""""""",244.842999999999989,68.658947077000093,7.491193895000040,"""Mare, maria""",ME,Adopted by IAU,65.235937118530302,72.486467361450195,3.606878280639650,10.239484786987299,Latin,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/3693
Mare,Mare Nubium,Mare Nubium,1935-01-01,"""""""Sea of Clouds.""""""",714.499000000000024,342.712786886999993,-20.589442219999899,"""Mare, maria""",ME,Adopted by IAU,330.732522964477994,354.554365158080998,-30.480968475341800,-11.852054595947299,Latin,Europe,Pitatus,LAC-94,http://planetarynames.wr.usgs.gov/Feature/3684
Mare,Mare Orientale,Mare Orientale,1964-01-01,"""""""Eastern sea.""""""",294.154999999999973,265.329682236999986,-19.865549720999901,"""Mare, maria""",ME,Adopted by IAU,260.037054061889989,270.258600234985011,-24.390104293823200,-15.231000900268601,Latin,Europe,Mare Orientale,LAC-108,http://planetarynames.wr.usgs.gov/Feature/3685
Mare,Mare Frigoris,Mare Frigoris,1935-01-01,"""""""Sea of Cold.""""""",1446.410000000000082,359.993619333000026,57.592307550000001,"""Mare, maria""",ME,Adopted by IAU,316.864744186401992,398.032998489380020,49.080606460571303,64.381753921508704,Latin,Europe,Plato,LAC-12,http://planetarynames.wr.usgs.gov/Feature/3674
Mare,Mare Imbrium,Mare Imbrium,1935-01-01,"""""""Sea of Showers.""""""",1145.529999999999973,345.091401909000012,34.724431265000099,"""Mare, maria""",ME,Adopted by IAU,321.637918472289982,368.555497573853017,15.232805252075300,51.461862564087099,Latin,Europe,Sinus Iridum,LAC-24,http://planetarynames.wr.usgs.gov/Feature/3678
Mare,Mare Vaporum,Mare Vaporum,1935-01-01,"""""""Sea of Vapors.""""""",242.457999999999998,4.086173394453300,13.196673889220600,"""Mare, maria""",ME,Adopted by IAU,359.586671829223974,368.729279922484977,9.389253616333010,16.905309677124102,Latin,Europe,Mare Vaporum,LAC-59,http://planetarynames.wr.usgs.gov/Feature/3694
Mons,Mons Ampère,Mons Ampere,1935-01-01,"""André-Marie; French physicist (1775-1836).""",29.958700000000000,356.290477980551998,19.323887245689100,"""Mons, montes""",MO,Adopted by IAU,355.937860488891999,356.702383041382006,18.929491043090799,19.815366744995099,France,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3971
Mons,Mons Dilip,Mons Dilip,1976-01-01,Indian male name.,1.368930000000000,120.866579339226007,5.582618937946390,"""Mons, montes""",MO,Adopted by IAU,120.844114303588995,120.887395858765004,5.562570571899410,5.602849960327150,India,Asia,Ostwald,LAC-65,http://planetarynames.wr.usgs.gov/Feature/3978
Mons,Mons Gruithuisen Delta,Mons Gruithuisen Delta,1976-01-01,Named from nearby crater.,27.242899999999999,320.410140938720019,36.067817322461998,"""Mons, montes""",MO,Adopted by IAU,319.949716567992994,320.910089492798022,35.655729293823200,36.552267074584996,Germany,Europe,Rümker,LAC-23,http://planetarynames.wr.usgs.gov/Feature/3981
Mons,Mons Gruithuisen Gamma,Mons Gruithuisen Gamma,1976-01-01,Named from nearby crater.,19.652500000000000,319.278715151451991,36.558483750820699,"""Mons, montes""",MO,Adopted by IAU,318.879411697387980,319.674451828002987,36.181936264038100,36.942171096801800,Germany,Europe,Rümker,LAC-23,http://planetarynames.wr.usgs.gov/Feature/3982
Mons,Mons Usov,Mons Usov,1979-01-01,"""Mikhail Antonovich; Soviet geologist (1883-1939).""",13.226699999999999,63.263630781396500,11.908045372363800,"""Mons, montes""",MO,Adopted by IAU,63.098768234252901,63.425436019897496,11.690080642700201,12.153131484985400,Soviet,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/3995
Mons,Mons Vinogradov,Mons Vinogradov,1979-01-01,"""Aleksandr Pavlovich; Soviet geochemist and cosmochemist (1895-1975).""",28.734000000000002,327.481018529636003,22.349669000119398,"""Mons, montes""",MO,Adopted by IAU,327.010290145874023,328.044424057007006,21.916875839233398,22.807119369506800,Soviet,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/3996
Mons,Montes Haemus,Montes Haemus,1961-01-01,Named for range in the Balkans.,384.663000000000011,12.030781388572301,17.107147471674299,"""Mons, montes""",MO,Adopted by IAU,4.662656784057620,21.138963699340799,14.077650070190399,23.163717269897500,Bulgaria,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/4009
Mons,Montes Harbinger,Montes Harbinger,1961-01-01,Harbingers of dawn on crater Aristarchus.,92.696200000000005,318.709863730849008,26.892333520353901,"""Mons, montes""",MO,Adopted by IAU,317.473615646362020,319.653596878051985,25.557394027710000,28.471223831176800,Latin,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/4010
Mons,Montes Pyrenaeus,Montes Pyrenaeus,1961-01-01,Named from terrestrial Pyrenees.,251.332999999999998,41.509702241615997,-14.047984383356100,"""Mons, montes""",MO,Adopted by IAU,39.555902481079102,42.965219497680700,-18.185710906982401,-10.213161468505900,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/4012
Mons,Montes Jura,Montes Jura,1961-01-01,Named from terrestrial Jura Mountains.,420.795999999999992,323.888996383537972,47.493528939838797,"""Mons, montes""",MO,Adopted by IAU,322.228059768676985,332.361001968384016,41.059717178344698,48.681074142456097,Germany,Europe,Sinus Iridum,LAC-24,http://planetarynames.wr.usgs.gov/Feature/4011
Mons,Montes Secchi,Montes Secchi,1976-01-01,Named from nearby crater.,52.466000000000001,43.172759054887898,2.717180423324580,"""Mons, montes""",MO,Adopted by IAU,42.729154586791999,43.616365432739300,1.974195480346680,3.460165023803710,Italy,Europe,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/4016
Mons,Mons Agnes,Mons Agnes,1979-01-01,Greek female name.,0.000000000000000,5.333100000000000,18.657100000000000,"""Mons, montes""",MO,Adopted by IAU,5.340450837099180,5.340450837099180,18.661865986151700,18.661865986151700,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3970
Mons,Mons Vitruvius,Mons Vitruvius,1976-01-01,Named from nearby crater.,44.277900000000002,30.735268410640099,19.333457874147800,"""Mons, montes""",MO,Adopted by IAU,30.271272659301800,31.363676071166999,18.720247268676800,19.902578353881800,Roman,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3997
Mons,Mons Hadley Delta,Mons Hadley Delta,1935-01-01,Named from nearby mountain (Mons Hadley).,17.241499999999998,3.706508505404910,25.723002791982601,"""Mons, montes""",MO,Adopted by IAU,3.459554672241210,3.864667892456050,25.436048507690401,25.990694046020501,Great Britain,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3984
Mons,Mons Wolff,Mons Wolff,1961-01-01,"""Christian, Baron von; German philosopher (1679-1754).""",32.866500000000002,353.198606847371025,16.879063753293000,"""Mons, montes""",MO,Adopted by IAU,352.632295608521019,353.669740676879996,16.457708358764599,17.545312881469702,Germany,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3998
Mons,Mont Blanc,Mont Blanc,1935-01-01,Named for terrestrial mountain in Alps.,21.567699999999999,0.440275211405298,45.412995405447397,"""Mons, montes""",MO,Adopted by IAU,0.026250839233398,0.769586563110352,45.020383834838903,45.731843948364300,France,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4000
Mons,Montes Recti,Montes Recti,1961-01-01,"""Latin for """"straight range.""""""",83.237799999999993,340.276084366628993,48.295672871170900,"""Mons, montes""",MO,Adopted by IAU,338.172780990600984,342.304536819458008,47.948999404907198,48.894277572631800,Latin,Europe,Plato,LAC-12,http://planetarynames.wr.usgs.gov/Feature/4013
Mons,Montes Carpatus,Montes Carpatus,1961-01-01,Named from terrestrial Carpathians.,333.591999999999985,336.375544860095999,14.567672539305001,"""Mons, montes""",MO,Adopted by IAU,330.748262405396019,341.854501724242994,13.368120193481399,17.512983322143601,Romania (Rumania),Europe,Copernicus,LAC-58,http://planetarynames.wr.usgs.gov/Feature/4006
Mons,Montes Caucasus,Montes Caucasus,1961-01-01,Named from terrestrial Caucasus Mountains.,443.504999999999995,9.931052558717679,37.518823091967903,"""Mons, montes""",MO,Adopted by IAU,6.059972763061520,14.267591476440399,30.528570175170898,44.264562606811502,Caucasus,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4007
Mons,Montes Teneriffe,Montes Teneriffe,1935-01-01,Named from terrestrial island.,111.983000000000004,346.812848589638975,47.890800085244599,"""Mons, montes""",MO,Adopted by IAU,344.366701126098974,349.399312973022006,46.488271713256800,49.211568832397496,Canary Is.,Africa,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4019
Mons,Mons Piton,Mons Piton,1935-01-01,Named from Mt. Piton on Tenerife Islands.,22.501799999999999,359.077280729467986,40.716676716888102,"""Mons, montes""",MO,Adopted by IAU,358.709653854370004,359.460969924926985,40.318391799926800,41.075380325317397,Canary Is.,Africa,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/3993
Mons,Mons La Hire,Mons La Hire,1935-01-01,"""Philippe De; French mathematician, astronomer (1640-1718).""",21.706399999999999,334.494652082809012,27.661248170444001,"""Mons, montes""",MO,Adopted by IAU,334.052564620972021,334.884557723999023,27.486787796020501,27.880647659301800,France,Europe,Timocharis,LAC-40,http://planetarynames.wr.usgs.gov/Feature/3988
Mons,Montes Spitzbergen,Montes Spitzbergen,1961-01-01,"""German for """"sharp peaks"""", and named for resemblance to the terrestrial island group.""",59.186599999999999,354.786523380854021,34.472380546318000,"""Mons, montes""",MO,Adopted by IAU,354.160673141478981,355.329198837279989,33.554040908813498,35.545389175415004,Germany,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/4017
Mons,Montes Taurus,Montes Taurus,1935-01-01,Named from terrestrial Taurus Mts.,166.163000000000011,40.335485573714401,27.323236726346099,"""Mons, montes""",MO,Adopted by IAU,37.251920700073200,43.262720108032198,24.339075088501001,30.074216842651399,Turkey,Asia,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/4018
Mons,Mons Hadley,Mons Hadley,1935-01-01,"""John, British instrument maker (1682-1744).""",26.395600000000002,4.118328346871090,26.694822520154901,"""Mons, montes""",MO,Adopted by IAU,3.743562698364260,4.397912979125980,26.321844100952099,27.130266189575199,Great Britain,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3983
Mons,Mons Maraldi,Mons Maraldi,1976-01-01,Named from nearby crater.,15.896100000000001,35.501223525785598,20.338801758725300,"""Mons, montes""",MO,Adopted by IAU,35.218492507934599,35.778261184692397,20.106821060180700,20.568201065063501,Italy,Europe,Macrobius,LAC-43,http://planetarynames.wr.usgs.gov/Feature/3989
Mons,Mons Moro,Mons Moro,1976-01-01,"""Antonio Lazzaro; Italian Earth scientist (1687-1764).""",13.680600000000000,340.156292046117983,-11.838706677905400,"""Mons, montes""",MO,Adopted by IAU,339.989843368529989,340.291769027710018,-12.054395675659199,-11.614877700805700,Italy,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/3990
Mons,Mons Penck,Mons Penck,1976-01-01,"""Albrecht; German geographer (1858-1945).""",37.589900000000000,21.744830304308699,-10.003782969762200,"""Mons, montes""",MO,Adopted by IAU,21.069047927856399,22.295110702514599,-10.437450408935501,-9.540893554687500,Germany,Europe,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/3991
Mons,Mons Pico,Mons Pico,1935-01-01,"""Spanish for """"peak.""""""",24.419200000000000,351.132698389609004,45.824784161205997,"""Mons, montes""",MO,Adopted by IAU,350.609811782837028,351.575281143188022,45.441377639770501,46.149580001831097,Spain,Europe,Cassini,LAC-25,http://planetarynames.wr.usgs.gov/Feature/3992
Mons,Mons Rümker,Mons Rumker,1935-01-01,"""Karl Ludwig Christian; German astronomer (1788-1862).""",73.248599999999996,301.622457268751987,40.760724816277602,"""Mons, montes""",MO,Adopted by IAU,300.156991958617994,303.324316024779989,39.370149612426800,41.876764297485401,Germany,Europe,Rümker,LAC-23,http://planetarynames.wr.usgs.gov/Feature/3994
Mons,Mons André,Mons Andre,1976-01-01,French male name.,10.516700000000000,120.560323620643004,5.182726444428000,"""Mons, montes""",MO,Adopted by IAU,120.446111679077006,120.699522018433001,4.993558883666990,5.392118453979490,France,Europe,Ostwald,LAC-65,http://planetarynames.wr.usgs.gov/Feature/3972
Mons,Mons Ardeshir,Mons Ardeshir,1976-01-01,Persian male name.,7.101250000000000,121.041715264564999,5.025895480188980,"""Mons, montes""",MO,Adopted by IAU,120.986932754516999,121.101144790649002,4.914995193481450,5.147588729858400,Persian,Asia,Ostwald,LAC-65,http://planetarynames.wr.usgs.gov/Feature/3973
Mons,Mons Argaeus,Mons Argaeus,1935-01-01,Named from peak in Asia Minor (now Erciyas Dagi).,61.475999999999999,29.006783616343601,19.330868665138901,"""Mons, montes""",MO,Adopted by IAU,28.060663223266602,30.043012619018601,18.707281112670898,20.349683761596701,Turkey,Asia,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/3974
Mons,Mons Delisle,Mons Delisle,1985-01-01,Named from nearby crater.,32.422300000000000,324.211658096834981,29.424894716421800,"""Mons, montes""",MO,Adopted by IAU,323.891923904419002,324.620046615600984,28.914545059204102,29.983507156372099,France,Europe,Aristarchus,LAC-39,http://planetarynames.wr.usgs.gov/Feature/3976
Mons,Mons Dieter,Mons Dieter,1976-01-01,German male name.,20.411300000000001,120.297749369548001,4.996696930093600,"""Mons, montes""",MO,Adopted by IAU,120.124227523803995,120.443387985228995,4.692228317260740,5.360788345336910,Germany,Europe,Ostwald,LAC-65,http://planetarynames.wr.usgs.gov/Feature/3977
Mons,Mons Esam,Mons Esam,1979-01-01,Arabic male name.,7.920950000000000,35.705657617861903,14.608143589565801,"""Mons, montes""",MO,Adopted by IAU,35.653776168823200,35.766386032104499,14.481058120727500,14.735231399536101,Arabian,Asia,Taruntius,LAC-61,http://planetarynames.wr.usgs.gov/Feature/3979
Mons,Mons Ganau,Mons Ganau,1976-01-01,African male name.,13.493100000000000,120.588814227203002,4.791928029977790,"""Mons, montes""",MO,Adopted by IAU,120.446046829224002,120.721452713012994,4.567819595336910,5.007863998413090,,,Ostwald,LAC-65,http://planetarynames.wr.usgs.gov/Feature/3980
Mons,Mons Hansteen,Mons Hansteen,1976-01-01,Named from nearby crater.,30.647700000000000,309.785197714489982,-12.194833431479200,"""Mons, montes""",MO,Adopted by IAU,309.395479202271019,310.261972427367994,-12.669534683227500,-11.661239624023400,Sweden,Europe,Grimaldi,LAC-74,http://planetarynames.wr.usgs.gov/Feature/3985
Mons,Mons Herodotus,Mons Herodotus,1976-01-01,Named from nearby crater.,6.765370000000000,307.064313444226002,27.501485640998300,"""Mons, montes""",MO,Adopted by IAU,306.917978286742994,307.200681686401026,27.419351577758800,27.599637985229499,Greek,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/3986
Mons,Mons Huygens,Mons Huygens,1961-01-01,"""Christiaan; Dutch astronomer, mathematician, physicist (1629-1695).""",41.967799999999997,357.142902929874026,19.918848469304301,"""Mons, montes""",MO,Adopted by IAU,356.680303573608001,357.558050155639989,19.202630996704102,20.577157974243200,The Netherlands (Dutch),Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3987
Mons,Montes Agricola,Montes Agricola,1976-01-01,"""Georgius; German Earth scientist (1494-1555).""",159.759999999999991,305.928458766224992,29.059301257709699,"""Mons, montes""",MO,Adopted by IAU,303.590253829955998,308.266664505004996,27.199232101440401,30.638994216918899,Germany,Europe,Seleucus,LAC-38,http://planetarynames.wr.usgs.gov/Feature/4002
Mons,Montes Archimedes,Montes Archimedes,1976-01-01,Named from nearby crater.,146.537000000000006,354.750213628036022,25.393880306964199,"""Mons, montes""",MO,Adopted by IAU,352.451654434203988,356.698991775512980,23.109598159790000,27.885175704956101,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/4005
Mons,Montes Riphaeus,Montes Riphaeus,1961-01-01,Named from range in Asia (now Ural Mountains).,190.117999999999995,332.397532448401023,-7.482873022214060,"""Mons, montes""",MO,Adopted by IAU,330.980585098266999,334.613336563110011,-10.630401611328100,-4.754096984863280,Russia,Europe,Montes Riphaeus,LAC-76,http://planetarynames.wr.usgs.gov/Feature/4014
Mons,Montes Cordillera,Montes Cordillera,1961-01-01,"""Spanish for """"mountain chain.""""""",963.500999999999976,265.069034585055022,-19.435802959713701,"""Mons, montes""",MO,Adopted by IAU,247.963994979859990,281.713994979859990,-34.890159606932997,-4.172386169433000,Spain,Europe,Mare Orientale,LAC-108,http://planetarynames.wr.usgs.gov/Feature/4008
Mons,Mons Bradley,Mons Bradley,1961-01-01,"""James; British astronomer (1693-1762).""",76.491500000000002,0.381367631436475,21.727631404170200,"""Mons, montes""",MO,Adopted by IAU,359.474328994750977,361.249734329223998,20.605390548706101,22.872499465942401,Great Britain,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/3975
Mons,Montes Alpes,Montes Alpes,1935-01-01,Named from terrestrial Alps.,334.478999999999985,359.424382396660008,48.358772799379501,"""Mons, montes""",MO,Adopted by IAU,354.395925521850984,363.221139358520986,42.041524887085103,52.807954788208100,Switzerland,Europe,Plato,LAC-12,http://planetarynames.wr.usgs.gov/Feature/4003
Mons,Montes Apenninus,Montes Apenninus,1961-01-01,Named from terrestrial Apennines.,599.674999999999955,0.025308480027807,19.871430594238600,"""Mons, montes""",MO,Adopted by IAU,349.794984817504996,367.337220596314012,14.630281448364300,28.467508316040000,Italy,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/4004
Mons,Montes Rook,Montes Rook,1964-01-01,"""Lawrence; British astronomer (1622-1666).""",682.274999999999977,265.052307562282977,-19.486774777846001,"""Mons, montes""",MO,Adopted by IAU,253.828180313110011,276.899469375610011,-30.545005798340000,-8.045005798340000,Great Britain,Europe,Mare Orientale,LAC-108,http://planetarynames.wr.usgs.gov/Feature/4015
Mons,Mons Tai,Mons Tai,2019-02-04,"""Named from terrestrial Mount Tai, in Shandong, China.""",24.000000000000000,175.830000000000013,-44.560000000000002,"""Mons, montes""",MO,Adopted by IAU,175.433532714839998,176.276733398440001,-44.934425354003999,-44.217567443847997,China,Asia,Mare Ingenii,LAC-119,http://planetarynames.wr.usgs.gov/Feature/15785
Catena,Catena Brigitte,Catena Brigitte,1976-01-01,French female name.,7.650300000000000,27.492963439368101,18.495359322403999,"""Catena, catenae""",CA,Adopted by IAU,27.378942489623999,27.606985092163100,18.430402755737301,18.560316085815401,France,Europe,Mare Serenitatis,LAC-42,http://planetarynames.wr.usgs.gov/Feature/1057
Catena,Catena Sylvester,Catena Sylvester,1976-01-01,Named from nearby crater.,139.000000000000000,276.882236642917974,79.989784939494996,"""Catena, catenae""",CA,Adopted by IAU,270.121671676636026,282.737813949585018,78.044073104858398,82.066274642944293,Great Britain,Europe,Brianchon,LAC-9,http://planetarynames.wr.usgs.gov/Feature/1071
Catena,Catena Abulfeda,Catena Abulfeda,1976-01-01,Named from nearby crater.,209.972000000000008,16.700132415052600,-16.591157518947501,"""Catena, catenae""",CA,Adopted by IAU,13.620561599731399,19.678888320922901,-18.552341461181602,-14.786891937255900,Syria,Asia,Rupes Altai,LAC-96,http://planetarynames.wr.usgs.gov/Feature/1055
Catena,Catena Artamonov,Catena Artamonov,1976-01-01,Named from nearby crater.,131.215000000000003,105.771818801999999,26.091608680000000,"""Catena, catenae""",CA,Adopted by IAU,104.247396469115998,107.296243667602994,24.411264419555700,27.771955490112301,Soviet,Europe,Joliot,LAC-46,http://planetarynames.wr.usgs.gov/Feature/1056
Catena,Catena Davy,Catena Davy,1976-01-01,Named from nearby crater.,52.336100000000002,353.734424345262994,-10.984739060771799,"""Catena, catenae""",CA,Adopted by IAU,352.905443191527979,354.495302200316985,-11.258619308471699,-10.551465988159199,Great Britain,Europe,Ptolemaeus,LAC-77,http://planetarynames.wr.usgs.gov/Feature/1058
Catena,Catena Dziewulski,Catena Dziewulski,1976-01-01,Named from nearby crater.,80.659400000000005,100.269208899819006,18.775628048417602,"""Catena, catenae""",CA,Adopted by IAU,99.385389328002901,101.241239547728995,17.826883316040000,19.815427780151399,Poland,Europe,Joliot,LAC-46,http://planetarynames.wr.usgs.gov/Feature/1059
Catena,Catena Gregory,Catena Gregory,1976-01-01,Named from nearby crater.,148.157999999999987,129.802518496331999,-0.591886513842497,"""Catena, catenae""",CA,Adopted by IAU,128.311429977416992,131.294488906860011,-2.526634216308590,1.343542098999020,Scotland,Europe,Langemak,LAC-83,http://planetarynames.wr.usgs.gov/Feature/1060
Catena,Catena Humboldt,Catena Humboldt,1976-01-01,Named from nearby crater.,162.288000000000011,84.696989256000094,-21.980935567999900,"""Catena, catenae""",CA,Adopted by IAU,82.577230453491197,86.505334854126005,-23.775691986083999,-19.889265060424801,Germany,Europe,Humboldt,LAC-99,http://planetarynames.wr.usgs.gov/Feature/1061
Catena,Catena Krafft,Catena Krafft,1976-01-01,Named from nearby crater.,55.105400000000003,287.749741745359984,14.913554278198299,"""Catena, catenae""",CA,Adopted by IAU,287.559385299683015,287.940103530884016,14.023736953735400,15.803373336791999,Germany,Europe,Vasco da Gama,LAC-55,http://planetarynames.wr.usgs.gov/Feature/1062
